,SAMPLE_1,SAMPLE_2,SAMPLE_3,SAMPLE_4,SAMPLE_5,MEAN,SD
33,0.18111883309989463,0.20420980520528276,0.2454085007106882,0.24865980632864582,0.18712182600430083,0.21330375426976245,0.03195632796967739
34,0.18111883309989463,0.20420980520528276,0.2454085007106882,0.24865980632864582,0.18712182600430083,0.21330375426976245,0.03195632796967739
35,0.18111883309989463,0.20420980520528276,0.2454085007106882,0.24865980632864582,0.18712182600430083,0.21330375426976245,0.03195632796967739
36,0.18111883309989463,0.20420980520528276,0.2454085007106882,0.24865980632864582,0.18712182600430083,0.21330375426976245,0.03195632796967739
37,0.18111883309989463,0.20420980520528276,0.2454085007106882,0.24865980632864582,0.18712182600430083,0.21330375426976245,0.03195632796967739
38,0.18111883309989463,0.20420980520528276,0.2454085007106882,0.24865980632864582,0.18712182600430083,0.21330375426976245,0.03195632796967739
39,0.18111883309989463,0.20420980520528276,0.2454085007106882,0.24865980632864582,0.18712182600430083,0.21330375426976245,0.03195632796967739
40,0.18111883309989463,0.20420980520528276,0.2454085007106882,0.24865980632864582,0.18712182600430083,0.21330375426976245,0.03195632796967739
41,0.18111883309989463,0.20420980520528276,0.2454085007106882,0.24865980632864582,0.18712182600430083,0.21330375426976245,0.03195632796967739
42,0.18111883309989463,0.20420980520528276,0.2454085007106882,0.24865980632864582,0.18712182600430083,0.21330375426976245,0.03195632796967739
43,0.18111883309989463,0.20420980520528276,0.2454085007106882,0.24865980632864582,0.18712182600430083,0.21330375426976245,0.03195632796967739
44,0.18111883309989463,0.20420980520528276,0.2454085007106882,0.24865980632864582,0.18712182600430083,0.21330375426976245,0.03195632796967739
45,0.18111883309989463,0.20420980520528276,0.2454085007106882,0.24865980632864582,0.18712182600430083,0.21330375426976245,0.03195632796967739
46,0.18111883309989463,0.20420980520528276,0.2454085007106882,0.24865980632864582,0.18712182600430083,0.21330375426976245,0.03195632796967739
47,0.18111883309989463,0.20420980520528276,0.2454085007106882,0.24865980632864582,0.18712182600430083,0.21330375426976245,0.03195632796967739
48,0.18111883309989463,0.20420980520528276,0.2454085007106882,0.24865980632864582,0.18712182600430083,0.21330375426976245,0.03195632796967739
49,0.18111883309989463,0.20420980520528276,0.2454085007106882,0.24865980632864582,0.18712182600430083,0.21330375426976245,0.03195632796967739
50,0.18111883309989463,0.20420980520528276,0.2454085007106882,0.24865980632864582,0.18712182600430083,0.21330375426976245,0.03195632796967739
51,0.18111883309989463,0.20420980520528276,0.2454085007106882,0.24865980632864582,0.18712182600430083,0.21330375426976245,0.03195632796967739
52,0.18111883309989463,0.20420980520528276,0.2454085007106882,0.24865980632864582,0.18712182600430083,0.21330375426976245,0.03195632796967739
53,0.18111883309989463,0.20420980520528276,0.2454085007106882,0.24865980632864582,0.18712182600430083,0.21330375426976245,0.03195632796967739
54,0.18111883309989463,0.20420980520528276,0.2454085007106882,0.24865980632864582,0.18712182600430083,0.21330375426976245,0.03195632796967739
55,0.18111883309989463,0.20420980520528276,0.2454085007106882,0.24865980632864582,0.18712182600430083,0.21330375426976245,0.03195632796967739
56,0.18111883309989463,0.20420980520528276,0.2454085007106882,0.24865980632864582,0.18712182600430083,0.21330375426976245,0.03195632796967739
57,0.18111883309989463,0.20420980520528276,0.2454085007106882,0.24865980632864582,0.18712182600430083,0.21330375426976245,0.03195632796967739
58,0.18111883309989463,0.20420980520528276,0.2454085007106882,0.24865980632864582,0.18712182600430083,0.21330375426976245,0.03195632796967739
59,0.18111883309989463,0.20420980520528276,0.2454085007106882,0.24865980632864582,0.18712182600430083,0.21330375426976245,0.03195632796967739
60,0.18111883309989463,0.20420980520528276,0.2454085007106882,0.24865980632864582,0.18712182600430083,0.21330375426976245,0.03195632796967739
61,0.18111883309989463,0.20420980520528276,0.2454085007106882,0.24865980632864582,0.18712182600430083,0.21330375426976245,0.03195632796967739
62,0.18111883309989463,0.20420980520528276,0.2454085007106882,0.24865980632864582,0.18712182600430083,0.21330375426976245,0.03195632796967739
63,0.18111883309989463,0.20420980520528276,0.2454085007106882,0.24865980632864582,0.18712182600430083,0.21330375426976245,0.03195632796967739
64,0.18111883309989463,0.20420980520528276,0.2454085007106882,0.24865980632864582,0.18712182600430083,0.21330375426976245,0.03195632796967739
65,0.18111883309989463,0.20420980520528276,0.2454085007106882,0.24865980632864582,0.18712182600430083,0.21330375426976245,0.03195632796967739
66,0.18111883309989463,0.20420980520528276,0.2454085007106882,0.24865980632864582,0.18712182600430083,0.21330375426976245,0.03195632796967739
67,0.18111883309989463,0.20420980520528276,0.2454085007106882,0.24865980632864582,0.18712182600430083,0.21330375426976245,0.03195632796967739
68,0.18111883309989463,0.20420980520528276,0.2454085007106882,0.24865980632864582,0.18712182600430083,0.21330375426976245,0.03195632796967739
69,0.18111883309989463,0.20420980520528276,0.2454085007106882,0.24865980632864582,0.18712182600430083,0.21330375426976245,0.03195632796967739
70,0.18111883309989463,0.20420980520528276,0.2454085007106882,0.24865980632864582,0.18712182600430083,0.21330375426976245,0.03195632796967739
71,0.18111883309989463,0.20420980520528276,0.2454085007106882,0.24865980632864582,0.18712182600430083,0.21330375426976245,0.03195632796967739
72,0.18111883309989463,0.20420980520528276,0.2454085007106882,0.24865980632864582,0.18712182600430083,0.21330375426976245,0.03195632796967739
73,0.18111883309989463,0.20420980520528276,0.2454085007106882,0.24865980632864582,0.18712182600430083,0.21330375426976245,0.03195632796967739
74,0.18111883309989463,0.20420980520528276,0.2454085007106882,0.24865980632864582,0.18712182600430083,0.21330375426976245,0.03195632796967739
75,0.18111883309989463,0.20420980520528276,0.2454085007106882,0.24865980632864582,0.18712182600430083,0.21330375426976245,0.03195632796967739
76,0.18111883309989463,0.20420980520528276,0.2454085007106882,0.24865980632864582,0.18712182600430083,0.21330375426976245,0.03195632796967739
77,0.18111883309989463,0.20420980520528276,0.2454085007106882,0.24865980632864582,0.18712182600430083,0.21330375426976245,0.03195632796967739
78,0.18111883309989463,0.20420980520528276,0.2454085007106882,0.24865980632864582,0.18712182600430083,0.21330375426976245,0.03195632796967739
79,0.18111883309989463,0.20420980520528276,0.2454085007106882,0.24865980632864582,0.18712182600430083,0.21330375426976245,0.03195632796967739
80,0.18111883309989463,0.20420980520528276,0.2454085007106882,0.24865980632864582,0.18712182600430083,0.21330375426976245,0.03195632796967739
81,0.18111883309989463,0.20420980520528276,0.2454085007106882,0.24865980632864582,0.18712182600430083,0.21330375426976245,0.03195632796967739
82,0.18111883309989463,0.20420980520528276,0.2454085007106882,0.24865980632864582,0.18712182600430083,0.21330375426976245,0.03195632796967739
83,0.18111883309989463,0.20420980520528276,0.2454085007106882,0.24865980632864582,0.18712182600430083,0.21330375426976245,0.03195632796967739
84,0.18111883309989463,0.20420980520528276,0.2454085007106882,0.24865980632864582,0.18712182600430083,0.21330375426976245,0.03195632796967739
85,0.18111883309989463,0.20420980520528276,0.2454085007106882,0.24865980632864582,0.18712182600430083,0.21330375426976245,0.03195632796967739
86,0.18111883309989463,0.20420980520528276,0.2454085007106882,0.24865980632864582,0.18712182600430083,0.21330375426976245,0.03195632796967739
87,0.18111883309989463,0.20420980520528276,0.2454085007106882,0.24865980632864582,0.18712182600430083,0.21330375426976245,0.03195632796967739
88,0.18111883309989463,0.20420980520528276,0.2454085007106882,0.24865980632864582,0.18712182600430083,0.21330375426976245,0.03195632796967739
89,0.18111883309989463,0.20420980520528276,0.2454085007106882,0.24865980632864582,0.18712182600430083,0.21330375426976245,0.03195632796967739
90,0.18111883309989463,0.20420980520528276,0.2454085007106882,0.24865980632864582,0.18712182600430083,0.21330375426976245,0.03195632796967739
91,0.18111883309989463,0.20420980520528276,0.2454085007106882,0.24865980632864582,0.18712182600430083,0.21330375426976245,0.03195632796967739
92,0.18111883309989463,0.20420980520528276,0.2454085007106882,0.24865980632864582,0.18712182600430083,0.21330375426976245,0.03195632796967739
93,0.18111883309989463,0.20420980520528276,0.2454085007106882,0.24865980632864582,0.18712182600430083,0.21330375426976245,0.03195632796967739
94,0.18111883309989463,0.20420980520528276,0.2454085007106882,0.24865980632864582,0.18712182600430083,0.21330375426976245,0.03195632796967739
95,0.18111883309989463,0.20420980520528276,0.2454085007106882,0.24865980632864582,0.18712182600430083,0.21330375426976245,0.03195632796967739
96,0.18111883309989463,0.20420980520528276,0.2454085007106882,0.24865980632864582,0.18712182600430083,0.21330375426976245,0.03195632796967739
97,0.18111883309989463,0.20420980520528276,0.2454085007106882,0.24865980632864582,0.18712182600430083,0.21330375426976245,0.03195632796967739
98,0.18111883309989463,0.20420980520528276,0.2454085007106882,0.24865980632864582,0.18712182600430083,0.21330375426976245,0.03195632796967739
99,0.18111883309989463,0.20420980520528276,0.2454085007106882,0.24865980632864582,0.18712182600430083,0.21330375426976245,0.03195632796967739
100,0.18111883309989463,0.20420980520528276,0.2454085007106882,0.24865980632864582,0.18712182600430083,0.21330375426976245,0.03195632796967739
101,0.18111883309989463,0.20420980520528276,0.2454085007106882,0.24865980632864582,0.18712182600430083,0.21330375426976245,0.03195632796967739
102,0.18111883309989463,0.20420980520528276,0.2454085007106882,0.24865980632864582,0.18712182600430083,0.21330375426976245,0.03195632796967739
103,0.18111883309989463,0.20420980520528276,0.2454085007106882,0.24865980632864582,0.18712182600430083,0.21330375426976245,0.03195632796967739
104,0.18111883309989463,0.20420980520528276,0.2454085007106882,0.24865980632864582,0.18712182600430083,0.21330375426976245,0.03195632796967739
105,0.18111883309989463,0.20420980520528276,0.2454085007106882,0.24865980632864582,0.18712182600430083,0.21330375426976245,0.03195632796967739
106,0.18111883309989463,0.20420980520528276,0.2454085007106882,0.24865980632864582,0.18712182600430083,0.21330375426976245,0.03195632796967739
107,0.18111883309989463,0.20420980520528276,0.2454085007106882,0.24865980632864582,0.18712182600430083,0.21330375426976245,0.03195632796967739
108,0.18111883309989463,0.20420980520528276,0.2454085007106882,0.24865980632864582,0.18712182600430083,0.21330375426976245,0.03195632796967739
